hanzi,pinyin,levels,entryIds,file,bytes,status,source,sourceUrl,sourceUrls,license,qualityNote
上门,shàng mén,4,1632,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-上门.mp3,20071,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shang4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-men2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
上面,shàng miàn,2,426,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-上面.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8A%E9%9D%A2.mp3,,CC-BY-SA,
下,xià,1,226,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8B.mp3,,CC-BY-SA,
下个月,xià gè yuè,4,3030,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下个月.mp3,25918,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xia4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ge4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yue4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
下午,xià wǔ,1,230,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下午.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8B%E5%8D%88.mp3,,CC-BY-SA,
下去,xià qù,2,460,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下去.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8B%E5%8E%BB.mp3,,CC-BY-SA,
下周,xià zhōu,2,1091,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下周.mp3,18186,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xia4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zhou1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
下来,xià lái,2,458,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下来.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8B%E6%9D%A5.mp3,,CC-BY-SA,
下楼,xià lóu,4,3032,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下楼.mp3,20067,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xia4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-lou2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
下次,xià cì,1,393,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下次.mp3,18813,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xia4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ci4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
下班,xià bān,1,228,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下班.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8B%E7%8F%AD.mp3,,CC-BY-SA,
下课,xià kè,1,229,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下课.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8B%E8%AF%BE.mp3,,CC-BY-SA,
下车,xià chē,1,392,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下车.mp3,18813,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xia4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-che1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
下载,xià zài,5,3230,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下载.mp3,18813,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xia4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zai4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
下边,xià biān,1,391,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下边.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8B%E8%BE%B9.mp3,,CC-BY-SA,
下降,xià jiàng,4,1793,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下降.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8B%E9%99%8D.mp3,,CC-BY-SA,
下雨,xià yǔ,1,227,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下雨.mp3,20067,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xia4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yu3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
下雪,xià xuě,2,1090,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下雪.mp3,22574,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xia4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xue3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
下面,xià miàn,2,459,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-下面.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8B%E9%9D%A2.mp3,,CC-BY-SA,
不,bù,1,13,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不.mp3,7522,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D.mp3,,CC-BY-SA,
不一会儿,bù yī huì r,2,544,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不一会儿.mp3,32603,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yi1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-hui4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-er1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不一定,bù yī dìng,2,543,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不一定.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E4%B8%80%E5%AE%9A.mp3,,CC-BY-SA,
不久,bù jiǔ,3,542,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不久.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E4%B9%85.mp3,,CC-BY-SA,
不仅,bù jǐn,4,1055,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不仅.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E4%BB%85.mp3,,CC-BY-SA,
不仅仅,bù jǐn jǐn,6,4385,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不仅仅.mp3,29469,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jin3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jin3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不但,bú dàn,3,538,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不但.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E4%BD%86.mp3,,CC-BY-SA,
不便,bú biàn,4,1044,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不便.mp3,17348,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bian4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不值,bù zhí,6,4389,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不值.mp3,17348,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zhi2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不停,bù tíng,5,3310,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不停.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%81%9C.mp3,,CC-BY-SA,
不光,bù guāng,4,1054,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不光.mp3,17766,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-guang1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不免,bù miǎn,5,3307,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不免.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%85%8D.mp3,,CC-BY-SA,
不再,bú zài,6,4376,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不再.mp3,18184,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zai4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不利,bú lì,5,2073,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不利.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%88%A9.mp3,,CC-BY-SA,
不同,bù tóng,3,541,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不同.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%90%8C.mp3,,CC-BY-SA,
不在乎,bú zài hū,4,2298,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不在乎.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%9C%A8%E4%B9%8E.mp3,,CC-BY-SA,
不够,bú gòu,4,1046,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不够.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%A4%9F.mp3,,CC-BY-SA,
不大,bú dà,1,30,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不大.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%A4%A7.mp3,,CC-BY-SA,
不太,bú tài,2,534,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不太.mp3,18184,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-tai4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不好意思,bù hǎo yì si,2,313,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不好意思.mp3,13164,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%A5%BD%E6%84%8F%E6%80%9D.mp3,,CC-BY-SA,
不如,bù rú,4,1058,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不如.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%A6%82.mp3,,CC-BY-SA,
不安,bù ān,6,3679,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不安.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%AE%89.mp3,,CC-BY-SA,
不客气,bú kè qi,1,14,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不客气.mp3,26752,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ke4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-qi4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不对,bú duì,1,31,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不对.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%AF%B9.mp3,,CC-BY-SA,
不少,bù shǎo,2,540,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不少.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%B0%91.mp3,,CC-BY-SA,
不幸,bú xìng,5,2074,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不幸.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%B9%B8.mp3,,CC-BY-SA,
不得不,bù dé bù,4,1051,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不得不.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%BE%97%E4%B8%8D.mp3,,CC-BY-SA,
不得了,bù dé liǎo,5,2077,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不得了.mp3,12746,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%BE%97%E4%BA%86.mp3,,CC-BY-SA,
不必,bú bì,4,1043,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不必.mp3,9194,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E5%BF%85.mp3,,CC-BY-SA,
不怎么,bù zěn me,6,4387,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不怎么.mp3,26961,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zen3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-me1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不怎么样,bù zěn me yàng,6,4388,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不怎么样.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E6%80%8E%E4%B9%88%E6%A0%B7.mp3,,CC-BY-SA,
不成,bù chéng,6,3681,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不成.mp3,17766,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-cheng2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不敢当,bù gǎn dāng,5,3305,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不敢当.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E6%95%A2%E5%BD%93.mp3,,CC-BY-SA,
不料,bú liào,6,3669,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不料.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E6%96%99.mp3,,CC-BY-SA,
不断,bú duàn,4,1045,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不断.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E6%96%AD.mp3,,CC-BY-SA,
不时,bù shí,6,3685,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不时.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E6%97%B6.mp3,,CC-BY-SA,
不易,bú yì,5,3300,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不易.mp3,17766,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yi4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不曾,bù céng,6,3680,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不曾.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E6%9B%BE.mp3,,CC-BY-SA,
不止,bù zhǐ,6,3691,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不止.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E6%AD%A2.mp3,,CC-BY-SA,
不满,bù mǎn,4,1056,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不满.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E6%BB%A1.mp3,,CC-BY-SA,
不然,bù rán,5,2080,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不然.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E7%84%B6.mp3,,CC-BY-SA,
不用,bú yòng,3,540,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不用.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E7%94%A8.mp3,,CC-BY-SA,
不禁,bù jīn,6,3684,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不禁.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E7%A6%81.mp3,,CC-BY-SA,
不管,bù guǎn,4,1053,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不管.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E7%AE%A1.mp3,,CC-BY-SA,
不耐烦,bú nài fán,6,3667,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不耐烦.mp3,26752,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-nai4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-fan2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不能不,bù néng bù,5,3308,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不能不.mp3,23617,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-neng2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不至于,bú zhì yú,6,3671,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不至于.mp3,13582,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%87%B3%E4%BA%8E.mp3,,CC-BY-SA,
不良,bù liáng,5,2079,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不良.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%89%AF.mp3,,CC-BY-SA,
不行,bù xíng,3,543,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不行.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%A1%8C.mp3,,CC-BY-SA,
不要,bú yào,1,15,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不要.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%A6%81.mp3,,CC-BY-SA,
不要紧,bú yào jǐn,5,2075,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不要紧.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%A6%81%E7%B4%A7.mp3,,CC-BY-SA,
不见,bú jiàn,3,539,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不见.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%A7%81.mp3,,CC-BY-SA,
不许,bù xǔ,6,3687,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不许.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%AE%B8.mp3,,CC-BY-SA,
不论,bú lùn,4,1048,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不论.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%AE%BA.mp3,,CC-BY-SA,
不足,bù zú,5,2082,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不足.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%B6%B3.mp3,,CC-BY-SA,
不过,bú guò,4,1047,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不过.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E8%BF%87.mp3,,CC-BY-SA,
不通,bù tōng,6,4386,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不通.mp3,17766,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-tong1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
不错,bú cuò,2,312,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不错.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E9%94%99.mp3,,CC-BY-SA,
不顾,bú gù,6,3668,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-不顾.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E4%B8%8D%E9%A1%BE.mp3,,CC-BY-SA,
